sample,bin_size,PC_pair,TH,RMSE
sample_2_ref_6_10,0.1,"1,2",-1,0.6917670472934939
sample_2_ref_6_10,0.1,"1,3",-1,0.5981886576353656
sample_2_ref_6_10,0.1,"1,4",-1,0.17447210725055579
sample_2_ref_6_10,0.1,"1,5",-1,0.3569080632562968
sample_2_ref_6_10,0.1,"1,6",-1,0.28370615978176744
sample_2_ref_6_10,0.1,"2,3",-1,0.09261407979503672
sample_2_ref_6_10,0.1,"2,4",-1,0.6281144422775687
sample_2_ref_6_10,0.1,"2,5",-1,0.7208410292465812
sample_2_ref_6_10,0.1,"2,6",-1,0.6701540651148126
sample_2_ref_6_10,0.1,"3,4",-1,0.6732106801596072
sample_2_ref_6_10,0.1,"3,5",-1,0.5952132030647043
sample_2_ref_6_10,0.1,"3,6",-1,0.6386031537489747
sample_2_ref_6_10,0.1,"4,5",-1,0.2604445509616526
sample_2_ref_6_10,0.1,"4,6",-1,0.5855263931256983
sample_2_ref_6_10,0.1,"5,6",-1,0.554584979188939
sample_2_ref_6_10,0.2,"1,2",-1,0.1948614789060891
sample_2_ref_6_10,0.2,"1,3",-1,0.2632912595991611
sample_2_ref_6_10,0.2,"1,4",-1,0.2113443683922419
sample_2_ref_6_10,0.2,"1,5",-1,0.34186691130692526
sample_2_ref_6_10,0.2,"1,6",-1,0.3348623466832919
sample_2_ref_6_10,0.2,"2,3",-1,0.12408647069869844
sample_2_ref_6_10,0.2,"2,4",-1,0.5421918712740811
sample_2_ref_6_10,0.2,"2,5",-1,0.6756412688617388
sample_2_ref_6_10,0.2,"2,6",-1,0.6467691016561724
sample_2_ref_6_10,0.2,"3,4",-1,0.415836496374905
sample_2_ref_6_10,0.2,"3,5",-1,0.6476446439366572
sample_2_ref_6_10,0.2,"3,6",-1,0.6411814879810719
sample_2_ref_6_10,0.2,"4,5",-1,0.8336846785857583
sample_2_ref_6_10,0.2,"4,6",-1,0.7912024504752957
sample_2_ref_6_10,0.2,"5,6",-1,0.6056462662019487
sample_2_ref_6_10,0.3,"1,2",-1,0.7223135897145058
sample_2_ref_6_10,0.3,"1,3",-1,0.594463125956836
sample_2_ref_6_10,0.3,"1,4",-1,0.22508048589021118
sample_2_ref_6_10,0.3,"1,5",-1,0.24704780242255234
sample_2_ref_6_10,0.3,"1,6",-1,0.2187093380949527
sample_2_ref_6_10,0.3,"2,3",-1,0.11040219187347032
sample_2_ref_6_10,0.3,"2,4",-1,0.5718755181377997
sample_2_ref_6_10,0.3,"2,5",-1,0.6296436082163901
sample_2_ref_6_10,0.3,"2,6",-1,0.573495653964119
sample_2_ref_6_10,0.3,"3,4",-1,0.6456055890607886
sample_2_ref_6_10,0.3,"3,5",-1,0.6481078169195728
sample_2_ref_6_10,0.3,"3,6",-1,0.589092803005599
sample_2_ref_6_10,0.3,"4,5",-1,0.38802989714747665
sample_2_ref_6_10,0.3,"4,6",-1,0.5658141185008643
sample_2_ref_6_10,0.3,"5,6",-1,0.5284639409024308
sample_2_ref_6_10,0.4,"1,2",-1,0.7216330900542404
sample_2_ref_6_10,0.4,"1,3",-1,0.6049289551355872
sample_2_ref_6_10,0.4,"1,4",-1,0.4244867696434174
sample_2_ref_6_10,0.4,"1,5",-1,0.27499614293404234
sample_2_ref_6_10,0.4,"1,6",-1,0.3512796810216553
sample_2_ref_6_10,0.4,"2,3",-1,0.17855718402656132
sample_2_ref_6_10,0.4,"2,4",-1,0.4427828616565136
sample_2_ref_6_10,0.4,"2,5",-1,0.5806954223387775
sample_2_ref_6_10,0.4,"2,6",-1,0.4637085671049456
sample_2_ref_6_10,0.4,"3,4",-1,0.41901444990226944
sample_2_ref_6_10,0.4,"3,5",-1,0.6381019377076127
sample_2_ref_6_10,0.4,"3,6",-1,0.42759353260105615
sample_2_ref_6_10,0.4,"4,5",-1,0.8566712688778566
sample_2_ref_6_10,0.4,"4,6",-1,0.5751486001160547
sample_2_ref_6_10,0.4,"5,6",-1,0.7558869509930256
sample_2_ref_6_10,0.5,"1,2",-1,0.7441486309201282
sample_2_ref_6_10,0.5,"1,3",-1,0.6308324105092322
sample_2_ref_6_10,0.5,"1,4",-1,0.45066897520681337
sample_2_ref_6_10,0.5,"1,5",-1,0.35263154261520047
sample_2_ref_6_10,0.5,"1,6",-1,0.2562502847388346
sample_2_ref_6_10,0.5,"2,3",-1,0.22601051106926856
sample_2_ref_6_10,0.5,"2,4",-1,0.39591382352329757
sample_2_ref_6_10,0.5,"2,5",-1,0.29258596398223297
sample_2_ref_6_10,0.5,"2,6",-1,0.4099879405695354
sample_2_ref_6_10,0.5,"3,4",-1,0.34490168929476644
sample_2_ref_6_10,0.5,"3,5",-1,0.3822986544464312
sample_2_ref_6_10,0.5,"3,6",-1,0.4969013302618857
sample_2_ref_6_10,0.5,"4,5",-1,0.44814666939986514
sample_2_ref_6_10,0.5,"4,6",-1,0.7404724616226078
sample_2_ref_6_10,0.5,"5,6",-1,0.7756197918424728
sample_2_ref_6_10,0.6,"1,2",-1,0.7295701182806911
sample_2_ref_6_10,0.6,"1,3",-1,0.6251266069207264
sample_2_ref_6_10,0.6,"1,4",-1,0.45388089585202984
sample_2_ref_6_10,0.6,"1,5",-1,0.3114044030196601
sample_2_ref_6_10,0.6,"1,6",-1,0.30775221391854346
sample_2_ref_6_10,0.6,"2,3",-1,0.16182798440179466
sample_2_ref_6_10,0.6,"2,4",-1,0.5316259081431319
sample_2_ref_6_10,0.6,"2,5",-1,0.6923888450256694
sample_2_ref_6_10,0.6,"2,6",-1,0.6386628572579142
sample_2_ref_6_10,0.6,"3,4",-1,0.46873359025880684
sample_2_ref_6_10,0.6,"3,5",-1,0.66789441565656
sample_2_ref_6_10,0.6,"3,6",-1,0.6455229497714183
sample_2_ref_6_10,0.6,"4,5",-1,0.8438133065179342
sample_2_ref_6_10,0.6,"4,6",-1,0.7930812326233007
sample_2_ref_6_10,0.6,"5,6",-1,0.6787023756269728
sample_2_ref_6_10,0.7,"1,2",-1,0.19341721813770874
sample_2_ref_6_10,0.7,"1,3",-1,0.24115985794126613
sample_2_ref_6_10,0.7,"1,4",-1,0.3335391008233953
sample_2_ref_6_10,0.7,"1,5",-1,0.403610388498747
sample_2_ref_6_10,0.7,"1,6",-1,0.42378765915567984
sample_2_ref_6_10,0.7,"2,3",-1,0.26399702856827534
sample_2_ref_6_10,0.7,"2,4",-1,0.3367245008150016
sample_2_ref_6_10,0.7,"2,5",-1,0.4797899739847858
sample_2_ref_6_10,0.7,"2,6",-1,0.4618495660698608
sample_2_ref_6_10,0.7,"3,4",-1,0.35576337099562577
sample_2_ref_6_10,0.7,"3,5",-1,0.5548457577269521
sample_2_ref_6_10,0.7,"3,6",-1,0.5312500408051724
sample_2_ref_6_10,0.7,"4,5",-1,0.7355039242482467
sample_2_ref_6_10,0.7,"4,6",-1,0.6702615363825336
sample_2_ref_6_10,0.7,"5,6",-1,0.6091066078217703
sample_2_ref_6_10,0.8,"1,2",-1,0.1435195866017604
sample_2_ref_6_10,0.8,"1,3",-1,0.6304762716432596
sample_2_ref_6_10,0.8,"1,4",-1,0.2732100975889384
sample_2_ref_6_10,0.8,"1,5",-1,0.3530530134538339
sample_2_ref_6_10,0.8,"1,6",-1,0.35086759276742996
sample_2_ref_6_10,0.8,"2,3",-1,0.7198184759707414
sample_2_ref_6_10,0.8,"2,4",-1,0.3126935209664616
sample_2_ref_6_10,0.8,"2,5",-1,0.3894897294270091
sample_2_ref_6_10,0.8,"2,6",-1,0.34833361047509037
sample_2_ref_6_10,0.8,"3,4",-1,0.6980302206394571
sample_2_ref_6_10,0.8,"3,5",-1,0.5254108177489323
sample_2_ref_6_10,0.8,"3,6",-1,0.48642627905350194
sample_2_ref_6_10,0.8,"4,5",-1,0.7356258505607797
sample_2_ref_6_10,0.8,"4,6",-1,0.6459016006475267
sample_2_ref_6_10,0.8,"5,6",-1,0.6882648153360329
sample_2_ref_6_10,0.9,"1,2",-1,0.1579134465487966
sample_2_ref_6_10,0.9,"1,3",-1,0.31007011261557965
sample_2_ref_6_10,0.9,"1,4",-1,0.37202526800634067
sample_2_ref_6_10,0.9,"1,5",-1,0.44477488508643587
sample_2_ref_6_10,0.9,"1,6",-1,0.4395165018889408
sample_2_ref_6_10,0.9,"2,3",-1,0.30814221943485853
sample_2_ref_6_10,0.9,"2,4",-1,0.4601689511605411
sample_2_ref_6_10,0.9,"2,5",-1,0.5854213886971568
sample_2_ref_6_10,0.9,"2,6",-1,0.5210433250446184
sample_2_ref_6_10,0.9,"3,4",-1,0.41000746254566744
sample_2_ref_6_10,0.9,"3,5",-1,0.5245588280635927
sample_2_ref_6_10,0.9,"3,6",-1,0.5342808497674146
sample_2_ref_6_10,0.9,"4,5",-1,0.64516658955692
sample_2_ref_6_10,0.9,"4,6",-1,0.589952265687268
sample_2_ref_6_10,0.9,"5,6",-1,0.6758751587866296
sample_2_ref_6_10,1.0,"1,2",-1,0.7574062376995548
sample_2_ref_6_10,1.0,"1,3",-1,0.5230618521044589
sample_2_ref_6_10,1.0,"1,4",-1,0.5972347478093575
sample_2_ref_6_10,1.0,"1,5",-1,0.7003852695378538
sample_2_ref_6_10,1.0,"1,6",-1,0.6252565970282794
sample_2_ref_6_10,1.0,"2,3",-1,0.8497599003202632
sample_2_ref_6_10,1.0,"2,4",-1,0.6694632604126862
sample_2_ref_6_10,1.0,"2,5",-1,0.6120466914718449
sample_2_ref_6_10,1.0,"2,6",-1,0.6062835772576135
sample_2_ref_6_10,1.0,"3,4",-1,0.38935550473891023
sample_2_ref_6_10,1.0,"3,5",-1,0.43226361112757467
sample_2_ref_6_10,1.0,"3,6",-1,0.4912615478816612
sample_2_ref_6_10,1.0,"4,5",-1,0.603106135989716
sample_2_ref_6_10,1.0,"4,6",-1,0.6215165205892155
sample_2_ref_6_10,1.0,"5,6",-1,0.7765348912192395
sample_2_ref_6_10,1.1,"1,2",-1,0.22911792441787615
sample_2_ref_6_10,1.1,"1,3",-1,0.5987055294571962
sample_2_ref_6_10,1.1,"1,4",-1,0.37594408950340563
sample_2_ref_6_10,1.1,"1,5",-1,0.41338851162585327
sample_2_ref_6_10,1.1,"1,6",-1,0.44013270333387644
sample_2_ref_6_10,1.1,"2,3",-1,0.8350572611421877
sample_2_ref_6_10,1.1,"2,4",-1,0.47882643425775273
sample_2_ref_6_10,1.1,"2,5",-1,0.6137643365690808
sample_2_ref_6_10,1.1,"2,6",-1,0.5861236239713586
sample_2_ref_6_10,1.1,"3,4",-1,0.7291519127828401
sample_2_ref_6_10,1.1,"3,5",-1,0.6318642102681342
sample_2_ref_6_10,1.1,"3,6",-1,0.5960661415227975
