bin_size,TH,PC_pair,mean_RMSE,std_RMSE,count,se
0.2,-2,"2,3",0.31782005515620454,0.2588633274237551,12,0.07472740588571362
0.2,-2,"2,4",0.4691529561384489,0.20011286325834451,12,0.057767607735255994
0.2,-2,"2,5",0.38729852481456833,0.20691749049168076,12,0.05973193441770686
0.2,-2,"2,6",0.38364479023151477,0.1993043545267088,12,0.05753421136832997
0.2,-2,"3,4",0.5373361211592512,0.26538311084608524,12,0.07660950524268381
0.2,-2,"3,5",0.4697570986826172,0.23806560648840766,12,0.06872362099543684
0.2,-2,"3,6",0.5118840875956782,0.14712008462645174,12,0.04246991023114122
0.2,-2,"4,5",0.6227861735726589,0.2676215708479796,12,0.07725569298501576
0.2,-2,"4,6",0.6979876521042371,0.19170088440286903,12,0.055339278606942884
0.2,-2,"5,6",0.6135423233117843,0.25195742210285216,12,0.07273384273770293
0.2,-1,"1,2",0.18129908194870234,0.2080703662304658,12,0.060064740976771724
0.2,-1,"1,3",0.17935315404841567,0.04394122832801068,12,0.012684740001849888
0.2,-1,"1,4",0.3676251897797192,0.1314167955561274,12,0.037936761145184086
0.2,-1,"1,5",0.3007606005274395,0.14188373666512952,12,0.04095830677862125
0.2,-1,"1,6",0.25984867432821224,0.1078913069139792,12,0.031145537545003214
0.2,-1,"2,3",0.25537168475615063,0.2629249411730763,12,0.07589989278147106
0.2,-1,"2,4",0.3933221098739185,0.17908297970130774,12,0.05169680326891516
0.2,-1,"2,5",0.3983224338567233,0.23854261710775257,12,0.0688613221001794
0.2,-1,"2,6",0.26233631098592086,0.14950457113342122,12,0.04315825219448015
0.2,-1,"3,4",0.5403026954673847,0.28511726920526265,12,0.0823062660631347
0.2,-1,"3,5",0.49115862947278194,0.1715706387063768,12,0.04952817722108133
0.2,-1,"3,6",0.4380140754743847,0.1869651540392539,12,0.053972191006821546
0.2,-1,"4,5",0.7075714542799066,0.2339741596821988,12,0.06754252203796698
0.2,-1,"4,6",0.634845766948691,0.2150579762766422,12,0.06208189024734777
0.2,-1,"5,6",0.6194447150851412,0.25306821904633403,12,0.07305450219487007
0.3,-3,"1,2",0.3715340704266767,0.2256732508569986,12,0.06514625606559304
0.3,-3,"1,3",0.3156951260336979,0.05223564426190315,12,0.015079131637951658
0.3,-3,"1,4",0.40566545107654245,0.08375910721705204,12,0.024179171549423863
0.3,-3,"1,5",0.39291293821687184,0.0771659773325405,12,0.02227589889261141
0.3,-3,"1,6",0.37824491611813715,0.08334863212900569,12,0.024060677598134263
0.3,-3,"2,3",0.560996953539009,0.28621716928102087,12,0.08262377986554505
0.3,-3,"2,4",0.6499776545797286,0.16867797978193871,12,0.048693138516732286
0.3,-3,"2,5",0.5928194607188596,0.14622510408494344,12,0.04221155160286157
0.3,-3,"2,6",0.5596463260806877,0.15621249647473578,12,0.04509466344523609
0.3,-3,"3,4",0.6870721371812017,0.16089157845071234,12,0.046445398064431286
0.3,-3,"3,5",0.6552800810439344,0.11711661478950217,12,0.03380865453764839
0.3,-3,"3,6",0.6335754452485846,0.12547429503199456,12,0.036221309006550295
0.3,-3,"4,5",0.6439048242880296,0.17717473748992613,12,0.05114594119170507
0.3,-3,"4,6",0.8052991733925984,0.10281772200408812,12,0.029680919738262194
0.3,-3,"5,6",0.8189426935503935,0.08670094389296122,12,0.0250284066477979
0.3,-2,"1,2",0.2415764082693168,0.16227308052689252,12,0.046844203362215606
0.3,-2,"1,3",0.27493840055571134,0.06946846490924838,12,0.020053818457772314
0.3,-2,"1,4",0.36247148939539914,0.16725204015388395,12,0.0482815052026795
0.3,-2,"1,5",0.32897066953670523,0.08842303018591831,12,0.02552553014020117
0.3,-2,"1,6",0.3404322984774832,0.08762088377223448,12,0.025293970416266246
0.3,-2,"2,3",0.31345100856315117,0.26358235957558773,12,0.07608967312730115
0.3,-2,"2,4",0.44847521586730493,0.22296208210913052,12,0.06436360906239298
0.3,-2,"2,5",0.43014256647089616,0.19445247250425735,12,0.056133593672460645
0.3,-2,"2,6",0.41586883268124336,0.20544268899041032,12,0.05930619589582699
0.3,-2,"3,4",0.5103441880652019,0.25325065282539416,12,0.0731071662905949
0.3,-2,"3,5",0.5154134830395114,0.18732714274074067,12,0.05407668814394504
0.3,-2,"3,6",0.5062348161696674,0.15754768440130734,12,0.0454800989996485
0.3,-2,"4,5",0.6428225823005255,0.22855428504979894,12,0.06597793899897195
0.3,-2,"4,6",0.5732555761508448,0.1804780690864582,12,0.05209953088494526
0.3,-2,"5,6",0.4972697940131021,0.19876851942550758,12,0.05737952909837008
0.3,-1,"1,2",0.1226725388447723,0.040666801049144254,12,0.011739494266402195
0.3,-1,"1,3",0.21467470665017765,0.08612424058082768,12,0.02486192674154648
0.3,-1,"1,4",0.3393368661391347,0.1593300552856116,12,0.04599462515457291
0.3,-1,"1,5",0.32934246626266,0.14045322775372635,12,0.04054535442608286
0.3,-1,"1,6",0.2929902090814384,0.12613290065339175,12,0.03641143207295203
0.3,-1,"2,3",0.15499437778181896,0.04419210922090717,12,0.012757163077374048
0.3,-1,"2,4",0.33643166948418574,0.18505332086799964,12,0.05342029230878689
0.3,-1,"2,5",0.29528488518700496,0.14922224794884295,12,0.04307675251117278
0.3,-1,"2,6",0.3067871900931141,0.12333825310902195,12,0.035604686816936015
0.3,-1,"3,4",0.4855960631279097,0.2591603869797696,12,0.0748131595930288
0.3,-1,"3,5",0.4823704320190129,0.17386093183766668,12,0.05018932789901802
0.3,-1,"3,6",0.48236588471224273,0.18410873472533723,12,0.05314761377691743
0.3,-1,"4,5",0.6684922131775828,0.2488673480322952,12,0.07184181518947697
0.3,-1,"4,6",0.643733487031704,0.228302860895899,12,0.06590535909750449
0.3,-1,"5,6",0.6665352472988968,0.259097867919374,12,0.07479511189485434
0.4,-3,"1,2",0.3824708611668755,0.20883291626379327,12,0.06028487021027781
0.4,-3,"1,3",0.3660324426577535,0.08840320862220467,12,0.02551980814762826
0.4,-3,"1,4",0.430651720292849,0.07225357426222007,12,0.020857810275102688
0.4,-3,"1,5",0.3891521267783728,0.06633884980581163,12,0.01915037639655775
0.4,-3,"1,6",0.38581100338159846,0.05738796968223729,12,0.01656647987214289
0.4,-3,"2,3",0.6264632393999693,0.25380043773569744,12,0.07326587552357489
0.4,-3,"2,4",0.6123135332627757,0.1237431762175887,12,0.03572157804980207
0.4,-3,"2,5",0.6005659780217609,0.15816404063949163,12,0.0456580257196647
0.4,-3,"2,6",0.6169287065657193,0.11524897358379338,12,0.03326951296121559
0.4,-3,"3,4",0.6811593494965119,0.12072093572454262,12,0.0348491323686941
0.4,-3,"3,5",0.686732358378202,0.1204609630862002,12,0.03477408473232963
0.4,-3,"3,6",0.636259942948624,0.10003449737780473,12,0.02887747199466224
0.4,-3,"4,5",0.7686201414154273,0.1684886177908231,12,0.04863847441845985
0.4,-3,"4,6",0.7775016817515881,0.12410627174715017,12,0.035826394700669
0.4,-3,"5,6",0.7955871542165186,0.09236923478230152,12,0.026664701283200764
0.4,-2,"1,2",0.26106340769656694,0.1596462998144601,12,0.04608591708650312
0.4,-2,"1,3",0.2972650662703476,0.06922421903867598,12,0.0199833107482106
0.4,-2,"1,4",0.33451160924212214,0.09403780038216825,12,0.027146374682322567
0.4,-2,"1,5",0.36753278079933255,0.1126554287288943,12,0.03252082105114991
0.4,-2,"1,6",0.3637192526298294,0.10620672321810172,12,0.030659240119859554
0.4,-2,"2,3",0.3367582726231125,0.2506571526819539,12,0.0723584872876156
0.4,-2,"2,4",0.42526482381152325,0.19717382347196763,12,0.05691918002934413
0.4,-2,"2,5",0.430250454666798,0.16433596581620358,12,0.047439707050761136
0.4,-2,"2,6",0.4348518495249922,0.1575942656772123,12,0.04549354585573996
0.4,-2,"3,4",0.4101970701354994,0.18265752811538363,12,0.05272868651346419
0.4,-2,"3,5",0.5803342133391168,0.15928622013144153,12,0.04598197103554288
0.4,-2,"3,6",0.565437461576077,0.17120536996781735,12,0.049422733218814414
0.4,-2,"4,5",0.564438408386294,0.22431234217631968,12,0.0647533955690268
0.4,-2,"4,6",0.6484067968995496,0.13855310765677534,12,0.03999683700134922
0.4,-2,"5,6",0.6645738571812997,0.17512248968424352,12,0.05055350828017773
0.4,-1,"1,2",0.22395078024793713,0.21433437718133216,12,0.06187300518111646
0.4,-1,"1,3",0.22969444506757739,0.06465992709514866,12,0.01866571315708283
0.4,-1,"1,4",0.3396893913542343,0.0884018313024753,12,0.02551941054967
0.4,-1,"1,5",0.3343423910311422,0.08946381240648292,12,0.02582597808780655
0.4,-1,"1,6",0.2777384324280526,0.10523722813140028,12,0.030379370995217005
0.4,-1,"2,3",0.2925968501707347,0.24177287818441756,12,0.06979381815126204
0.4,-1,"2,4",0.4153052233288684,0.2414559821706408,12,0.06970233815183248
0.4,-1,"2,5",0.3048976041160986,0.11648419897737,12,0.03362609181796125
0.4,-1,"2,6",0.3412040375984294,0.2088538944319357,12,0.060290926085789884
0.4,-1,"3,4",0.4606157969522507,0.19084297955923418,12,0.055091622810737054
0.4,-1,"3,5",0.47547635650157843,0.15861597576366224,12,0.045788488152462774
0.4,-1,"3,6",0.36625180536367213,0.07968699483612325,12,0.02300365395977404
0.4,-1,"4,5",0.6256033678693173,0.2450686939886814,12,0.07074523822215761
0.4,-1,"4,6",0.5276050616768563,0.23637145872812007,12,0.06823456266271233
0.4,-1,"5,6",0.5631091014778822,0.19831477598843653,12,0.057248544650602085
0.5,-3,"1,2",0.37099430896250635,0.17880837906858874,12,0.05161753289430518
0.5,-3,"1,3",0.45074127129339625,0.09957630536009383,12,0.028745203352279276
0.5,-3,"1,4",0.4119400667413438,0.08702909467235337,12,0.025123135618206324
0.5,-3,"1,5",0.408630039999885,0.0653673527551906,12,0.018869929354711257
0.5,-3,"1,6",0.436815210491626,0.049381757529008065,12,0.01425528550121482
0.5,-3,"2,3",0.6697209758767545,0.2228108402189923,12,0.06431994928940095
0.5,-3,"2,4",0.623657601670684,0.2275256002354349,12,0.06568098327172976
0.5,-3,"2,5",0.6521642011737036,0.16990383424565303,12,0.04904701221903867
0.5,-3,"2,6",0.632314092006314,0.1469064659364123,12,0.042408243827042114
0.5,-3,"3,4",0.7520411118041284,0.1487126649046655,12,0.042929648557307624
0.5,-3,"3,5",0.74330039872781,0.09455858155970182,12,0.027296711258841515
0.5,-3,"3,6",0.7659027102486496,0.11604898102304172,12,0.03350045521641746
0.5,-3,"4,5",0.7117718175983591,0.13827006119099752,12,0.03991512852474423
0.5,-3,"4,6",0.7431603200332203,0.0907984714109055,12,0.026211260955546416
0.5,-3,"5,6",0.8067561118212234,0.06964611516884339,12,0.020105101670371706
0.5,-2,"1,2",0.2522673896738902,0.16958819164534586,12,0.04895589404891114
0.5,-2,"1,3",0.304493838343519,0.0898526129939495,12,0.025938215149724008
0.5,-2,"1,4",0.34168557764887114,0.1254857714724626,12,0.03622462196954707
0.5,-2,"1,5",0.43951440873508324,0.13557744091777035,12,0.03913783600495765
0.5,-2,"1,6",0.41741466809843564,0.10346371284360238,12,0.02986740123080599
0.5,-2,"2,3",0.3601244996355477,0.23294434184442148,12,0.06724523923503847
0.5,-2,"2,4",0.4195618638705101,0.19678868109111763,12,0.05680799900071409
0.5,-2,"2,5",0.5093187783121015,0.156426851379275,12,0.045156542376155004
0.5,-2,"2,6",0.4430294333021258,0.13437476658933692,12,0.0387906538313234
0.5,-2,"3,4",0.4532275219291659,0.1859570765988856,12,0.05368118411604123
0.5,-2,"3,5",0.6338006744221505,0.19206755921247964,12,0.055445128506959755
0.5,-2,"3,6",0.5631633478301853,0.16287788474897671,12,0.04701879530242928
0.5,-2,"4,5",0.6025296970000057,0.21007908036245854,12,0.060644606799187234
0.5,-2,"4,6",0.6837462305245078,0.1746548314507678,12,0.050418506976684756
0.5,-2,"5,6",0.5935577967506626,0.16279020553046158,12,0.04699348449222325
0.5,-1,"1,2",0.24316891458958131,0.20123101582801656,12,0.05809039057880361
0.5,-1,"1,3",0.27511603435071175,0.10720410523639086,12,0.03094715950823162
0.5,-1,"1,4",0.41068028540675444,0.1293919136797625,12,0.03735222809698585
0.5,-1,"1,5",0.38248737081773415,0.1541718880824355,12,0.0445055905429335
0.5,-1,"1,6",0.39496797706512937,0.1170437314706992,12,0.03378761493578323
0.5,-1,"2,3",0.34576980672891794,0.2740285233642932,12,0.07910522086500517
0.5,-1,"2,4",0.4874939729188157,0.1882303636071801,12,0.05433742554913329
0.5,-1,"2,5",0.41515229340428866,0.1655126810655334,12,0.047779395483741195
0.5,-1,"2,6",0.4192617562400292,0.14500473435486716,12,0.04185926120677637
0.5,-1,"3,4",0.5506653822876785,0.2041326303093039,12,0.05892801452973149
0.5,-1,"3,5",0.5114195968723511,0.1419043797865631,12,0.04096426593447955
0.5,-1,"3,6",0.5128792829296852,0.11079717276276205,12,0.031984388760015074
0.5,-1,"4,5",0.5485208721070253,0.22418196327494205,12,0.06471575842212329
0.5,-1,"4,6",0.6415946298450786,0.19743509114540056,12,0.05699460151013766
0.5,-1,"5,6",0.7099457293219649,0.2140276982119608,12,0.06178447458835578
0.6,-3,"1,2",0.3879647244022481,0.18014457914928692,12,0.05200326063244633
0.6,-3,"1,3",0.36712434123542353,0.1064519229510768,12,0.03073002318577875
0.6,-3,"1,4",0.4162994262092013,0.08277318368348821,12,0.02389455994067213
0.6,-3,"1,5",0.39592172568436396,0.061293645233091616,12,0.017693951287469433
0.6,-3,"1,6",0.4117498081449835,0.07239749885567166,12,0.02089935772648883
0.6,-3,"2,3",0.5899281895149866,0.3212315136542304,12,0.09273155044023045
0.6,-3,"2,4",0.6874533937752064,0.1470944873931413,12,0.04246252094637007
0.6,-3,"2,5",0.6475854153306653,0.14385757924036366,12,0.041528106049695944
0.6,-3,"2,6",0.655047179287756,0.1428515198073286,12,0.04123768170745416
