bin_size,TH,PC_pair,mean_RMSE,std_RMSE,count,se
0.1,-1,"4,5",0.45097216633609516,0.28437872150281096,18,0.06702870746659943
0.1,-1,"4,6",0.5323823606751208,0.28314744147777954,18,0.06673849198151968
0.1,-1,"5,6",0.6389907276326976,0.2599650529605346,18,0.061274350606638
0.2,-3,"1,2",0.32942594492107224,0.1806724880033746,18,0.042584913813677114
0.2,-3,"1,3",0.28588273720025287,0.1152298983523289,18,0.02715994750678945
0.2,-3,"1,4",0.372292509814833,0.13931460205522428,18,0.03283676661051814
0.2,-3,"1,5",0.3793005039104027,0.11815391529231119,18,0.027849144908978055
0.2,-3,"1,6",0.3791572365865137,0.08244200207183094,18,0.019431766239862355
0.2,-3,"2,3",0.43968666981719107,0.254927243161825,18,0.06008692744963947
0.2,-3,"2,4",0.4614346360237962,0.1944444522984725,18,0.045830996928118026
0.2,-3,"2,5",0.4570471796116748,0.19039610250825598,18,0.04487679173169228
0.2,-3,"2,6",0.52300007390386,0.180056057571043,18,0.042439619767399975
0.2,-3,"3,4",0.5792495851468238,0.24097591311616368,18,0.056798567422353216
0.2,-3,"3,5",0.55753839829738,0.2095403587111177,18,0.049389136192297664
0.2,-3,"3,6",0.5627478902631199,0.16888066502965543,18,0.03980555448458773
0.2,-3,"4,5",0.6696041431138162,0.19490875038819194,18,0.04594043303736222
0.2,-3,"4,6",0.7374337735113243,0.13384999659174937,18,0.03154874675060742
0.2,-3,"5,6",0.6593631050674714,0.17151700780697218,18,0.04042694643637868
0.2,-2,"1,2",0.13161807940000675,0.06311511651598858,18,0.014876375627944865
0.2,-2,"1,3",0.1584602255360779,0.1087440301782832,18,0.02563121371753954
0.2,-2,"1,4",0.23025931555262094,0.13619732076910446,18,0.03210201636509106
0.2,-2,"1,5",0.286474690372313,0.13354385928570783,18,0.03147658949558204
0.2,-2,"1,6",0.2674628216900352,0.0939274948742824,18,0.02213892285515659
0.2,-2,"2,3",0.22341124362658762,0.12038000232228745,18,0.0283738386537806
0.2,-2,"2,4",0.30834569782731047,0.1697644586706049,18,0.04001386664348271
0.2,-2,"2,5",0.3741720964085876,0.17082025766587045,18,0.04026272085319011
0.2,-2,"2,6",0.3505905625179289,0.12019690330025296,18,0.028330681800410863
0.2,-2,"3,4",0.3625332794089269,0.18504087516175835,18,0.04361455254119091
0.2,-2,"3,5",0.43356327511495457,0.2238911062897018,18,0.052771639834935415
0.2,-2,"3,6",0.44664894108675707,0.1830704320141874,18,0.04315011463732758
0.2,-2,"4,5",0.5990509913929309,0.263145760168013,18,0.06202405048509697
0.2,-2,"4,6",0.5196282749184286,0.17922891969797877,18,0.042244661501059995
0.2,-2,"5,6",0.7004327631841203,0.16335963644392135,18,0.038504235567221955
0.2,-1,"1,2",0.08480030809564199,0.03603721952343618,18,0.008494054100043322
0.2,-1,"1,3",0.0948077322223389,0.04381695781531867,18,0.010327756000725575
0.2,-1,"1,4",0.13294262963850556,0.04676113380479401,18,0.011021704936447118
0.2,-1,"1,5",0.23370707486652811,0.10069768419005204,18,0.023734671780189065
0.2,-1,"1,6",0.25275264141032083,0.09480571324800344,18,0.022345920910963515
0.2,-1,"2,3",0.15253634871491506,0.05015176514391344,18,0.01182088440724544
