sample,bin_size,PC_pair,TH,RMSE
sample_3_ref_4_5,0.1,"1,2",-1,0.06798713969521633
sample_3_ref_4_5,0.1,"1,3",-1,0.055023514341550527
sample_3_ref_4_5,0.1,"1,4",-1,0.3404826907141867
sample_3_ref_4_5,0.1,"1,5",-1,0.0654994982193803
sample_3_ref_4_5,0.1,"1,6",-1,0.08860441458585724
sample_3_ref_4_5,0.1,"2,3",-1,0.06858204802483138
sample_3_ref_4_5,0.1,"2,4",-1,0.5700803951587239
sample_3_ref_4_5,0.1,"2,5",-1,0.18460970761986206
sample_3_ref_4_5,0.1,"2,6",-1,0.1612397647816068
sample_3_ref_4_5,0.1,"3,4",-1,0.5221014719137689
sample_3_ref_4_5,0.1,"3,5",-1,0.25718193433212155
sample_3_ref_4_5,0.1,"3,6",-1,0.20068248437203412
sample_3_ref_4_5,0.1,"4,5",-1,0.8524508568405238
sample_3_ref_4_5,0.1,"4,6",-1,0.800243811781302
sample_3_ref_4_5,0.1,"5,6",-1,0.2731302798265384
sample_3_ref_4_5,0.2,"1,2",-1,0.04643281140654027
sample_3_ref_4_5,0.2,"1,3",-1,0.05328911859481192
sample_3_ref_4_5,0.2,"1,4",-1,0.09368311361025228
sample_3_ref_4_5,0.2,"1,5",-1,0.2063930317352197
sample_3_ref_4_5,0.2,"1,6",-1,0.26780126172612384
sample_3_ref_4_5,0.2,"2,3",-1,0.07671830281830634
sample_3_ref_4_5,0.2,"2,4",-1,0.16523972327477035
sample_3_ref_4_5,0.2,"2,5",-1,0.18621662774039516
sample_3_ref_4_5,0.2,"2,6",-1,0.4918283959227125
sample_3_ref_4_5,0.2,"3,4",-1,0.10981473057332541
sample_3_ref_4_5,0.2,"3,5",-1,0.08100419247807475
sample_3_ref_4_5,0.2,"3,6",-1,0.4083311878796121
sample_3_ref_4_5,0.2,"4,5",-1,0.202605840636291
sample_3_ref_4_5,0.2,"4,6",-1,0.7693403369657091
sample_3_ref_4_5,0.2,"5,6",-1,0.8667763187949633
sample_3_ref_4_5,0.3,"1,2",-1,0.05412707818450076
sample_3_ref_4_5,0.3,"1,3",-1,0.060355204100781545
sample_3_ref_4_5,0.3,"1,4",-1,0.29229081620461284
sample_3_ref_4_5,0.3,"1,5",-1,0.13067570977720971
sample_3_ref_4_5,0.3,"1,6",-1,0.26150975593077036
sample_3_ref_4_5,0.3,"2,3",-1,0.07287837859246372
sample_3_ref_4_5,0.3,"2,4",-1,0.4526649644564533
sample_3_ref_4_5,0.3,"2,5",-1,0.24662180969963143
sample_3_ref_4_5,0.3,"2,6",-1,0.4091053658352332
sample_3_ref_4_5,0.3,"3,4",-1,0.42684847169208845
sample_3_ref_4_5,0.3,"3,5",-1,0.10290431212594975
sample_3_ref_4_5,0.3,"3,6",-1,0.4114642315631502
sample_3_ref_4_5,0.3,"4,5",-1,0.8351484195724911
sample_3_ref_4_5,0.3,"4,6",-1,0.3895056471574058
sample_3_ref_4_5,0.3,"5,6",-1,0.8675776802648926
sample_3_ref_4_5,0.4,"1,2",-1,0.053958190720010714
sample_3_ref_4_5,0.4,"1,3",-1,0.05506040596972197
sample_3_ref_4_5,0.4,"1,4",-1,0.06951237606422818
sample_3_ref_4_5,0.4,"1,5",-1,0.11795804653353399
