sample,bin_size,PC_pair,TH,RMSE
sample_1_ref_2_3,0.1,"1,2",-1,0.06143163675417392
sample_1_ref_2_3,0.1,"1,3",-1,0.14842409153133143
sample_1_ref_2_3,0.1,"1,4",-1,0.17951727455372113
sample_1_ref_2_3,0.1,"1,5",-1,0.20147014896878657
sample_1_ref_2_3,0.1,"1,6",-1,0.253109833451733
sample_1_ref_2_3,0.1,"2,3",-1,0.07461522850559205
sample_1_ref_2_3,0.1,"2,4",-1,0.17653875436401467
sample_1_ref_2_3,0.1,"2,5",-1,0.20123751209571378
sample_1_ref_2_3,0.1,"2,6",-1,0.21820031506471038
sample_1_ref_2_3,0.1,"3,4",-1,0.21537738744328516
sample_1_ref_2_3,0.1,"3,5",-1,0.14083810567679766
sample_1_ref_2_3,0.1,"3,6",-1,0.3381242255331167
sample_1_ref_2_3,0.1,"4,5",-1,0.2424430968035988
sample_1_ref_2_3,0.1,"4,6",-1,0.17721362238811994
sample_1_ref_2_3,0.1,"5,6",-1,0.14385064481057064
sample_1_ref_2_3,0.2,"1,2",-1,0.08766841242602232
sample_1_ref_2_3,0.2,"1,3",-1,0.13144360193338614
sample_1_ref_2_3,0.2,"1,4",-1,0.1554635440515222
sample_1_ref_2_3,0.2,"1,5",-1,0.27117216628243845
sample_1_ref_2_3,0.2,"1,6",-1,0.2860948998988567
sample_1_ref_2_3,0.2,"2,3",-1,0.09489809841633019
sample_1_ref_2_3,0.2,"2,4",-1,0.3444542754793357
sample_1_ref_2_3,0.2,"2,5",-1,0.4319919430612862
sample_1_ref_2_3,0.2,"2,6",-1,0.5621318944092307
sample_1_ref_2_3,0.2,"3,4",-1,0.14692099107701978
sample_1_ref_2_3,0.2,"3,5",-1,0.4349837719899516
sample_1_ref_2_3,0.2,"3,6",-1,0.39398710547930965
sample_1_ref_2_3,0.2,"4,5",-1,0.6343372307162578
sample_1_ref_2_3,0.2,"4,6",-1,0.7054050784325445
sample_1_ref_2_3,0.2,"5,6",-1,0.20292238637505675
sample_1_ref_2_3,0.3,"1,2",-1,0.11156440453724785
sample_1_ref_2_3,0.3,"1,3",-1,0.11917818419789442
sample_1_ref_2_3,0.3,"1,4",-1,0.12877542357923574
sample_1_ref_2_3,0.3,"1,5",-1,0.2764247296914881
sample_1_ref_2_3,0.3,"1,6",-1,0.2290144776496357
sample_1_ref_2_3,0.3,"2,3",-1,0.10096735538575062
sample_1_ref_2_3,0.3,"2,4",-1,0.38325558419713196
sample_1_ref_2_3,0.3,"2,5",-1,0.46934569818661676
sample_1_ref_2_3,0.3,"2,6",-1,0.4206773272743714
sample_1_ref_2_3,0.3,"3,4",-1,0.222845485656061
sample_1_ref_2_3,0.3,"3,5",-1,0.3484288897951252
sample_1_ref_2_3,0.3,"3,6",-1,0.3194615329204746
sample_1_ref_2_3,0.3,"4,5",-1,0.5875031999426984
sample_1_ref_2_3,0.3,"4,6",-1,0.5473633564331635
sample_1_ref_2_3,0.3,"5,6",-1,0.8448429870665611
sample_1_ref_2_3,0.4,"1,2",-1,0.13681953321705828
sample_1_ref_2_3,0.4,"1,3",-1,0.11511506731417831
sample_1_ref_2_3,0.4,"1,4",-1,0.14248214796886977
sample_1_ref_2_3,0.4,"1,5",-1,0.3097111381863155
sample_1_ref_2_3,0.4,"1,6",-1,0.30281771666895657
sample_1_ref_2_3,0.4,"2,3",-1,0.09159965347406117
sample_1_ref_2_3,0.4,"2,4",-1,0.39358290916366123
sample_1_ref_2_3,0.4,"2,5",-1,0.44448847851473816
sample_1_ref_2_3,0.4,"2,6",-1,0.516784331594634
sample_1_ref_2_3,0.4,"3,4",-1,0.11990770462249498
sample_1_ref_2_3,0.4,"3,5",-1,0.26016571860465154
sample_1_ref_2_3,0.4,"3,6",-1,0.3064106628960274
sample_1_ref_2_3,0.4,"4,5",-1,0.4547009244000119
sample_1_ref_2_3,0.4,"4,6",-1,0.617604980907113
sample_1_ref_2_3,0.4,"5,6",-1,0.8315094770395168
sample_1_ref_2_3,0.5,"1,2",-1,0.09818406824241896
sample_1_ref_2_3,0.5,"1,3",-1,0.11717804135197873
sample_1_ref_2_3,0.5,"1,4",-1,0.1541141298291518
sample_1_ref_2_3,0.5,"1,5",-1,0.2650816496852242
sample_1_ref_2_3,0.5,"1,6",-1,0.3142668800612603
sample_1_ref_2_3,0.5,"2,3",-1,0.09122726511386937
sample_1_ref_2_3,0.5,"2,4",-1,0.2944406574061528
sample_1_ref_2_3,0.5,"2,5",-1,0.33290499989859573
sample_1_ref_2_3,0.5,"2,6",-1,0.4804741391245134
sample_1_ref_2_3,0.5,"3,4",-1,0.15380126536096841
sample_1_ref_2_3,0.5,"3,5",-1,0.24194431353963933
sample_1_ref_2_3,0.5,"3,6",-1,0.3380107705397293
sample_1_ref_2_3,0.5,"4,5",-1,0.48436031340012553
sample_1_ref_2_3,0.5,"4,6",-1,0.6780472289011052
sample_1_ref_2_3,0.5,"5,6",-1,0.8355279524707881
sample_1_ref_2_3,0.6,"1,2",-1,0.08619084850176803
sample_1_ref_2_3,0.6,"1,3",-1,0.12650864504622333
sample_1_ref_2_3,0.6,"1,4",-1,0.24935410354910723
sample_1_ref_2_3,0.6,"1,5",-1,0.3189081183378333
sample_1_ref_2_3,0.6,"1,6",-1,0.26752842491034434
sample_1_ref_2_3,0.6,"2,3",-1,0.15170468641035684
sample_1_ref_2_3,0.6,"2,4",-1,0.2792834234787769
sample_1_ref_2_3,0.6,"2,5",-1,0.39676182062087423
sample_1_ref_2_3,0.6,"2,6",-1,0.29641673814494873
sample_1_ref_2_3,0.6,"3,4",-1,0.09020483099931483
sample_1_ref_2_3,0.6,"3,5",-1,0.21015682887404244
sample_1_ref_2_3,0.6,"3,6",-1,0.19517664912539712
sample_1_ref_2_3,0.6,"4,5",-1,0.38505352010859484
sample_1_ref_2_3,0.6,"4,6",-1,0.4652344586135297
sample_1_ref_2_3,0.6,"5,6",-1,0.4214110697382944
sample_1_ref_2_3,0.7,"1,2",-1,0.2005440068477097
sample_1_ref_2_3,0.7,"1,3",-1,0.7260808301532569
sample_1_ref_2_3,0.7,"1,4",-1,0.42832237652128985
sample_1_ref_2_3,0.7,"1,5",-1,0.2968316296655676
sample_1_ref_2_3,0.7,"1,6",-1,0.35427145783171743
sample_1_ref_2_3,0.7,"2,3",-1,0.7979014764171114
sample_1_ref_2_3,0.7,"2,4",-1,0.45842734961685905
sample_1_ref_2_3,0.7,"2,5",-1,0.24874475931154424
sample_1_ref_2_3,0.7,"2,6",-1,0.4572550290928919
sample_1_ref_2_3,0.7,"3,4",-1,0.31221776956745834
sample_1_ref_2_3,0.7,"3,5",-1,0.4648289172928388
sample_1_ref_2_3,0.7,"3,6",-1,0.3246685670774191
sample_1_ref_2_3,0.7,"4,5",-1,0.8585946417160685
sample_1_ref_2_3,0.7,"4,6",-1,0.5981421975319693
sample_1_ref_2_3,0.7,"5,6",-1,0.8292085814575779
sample_1_ref_2_3,0.8,"1,2",-1,0.17880684772451982
sample_1_ref_2_3,0.8,"1,3",-1,0.7015326576683981
sample_1_ref_2_3,0.8,"1,4",-1,0.4167461401814515
sample_1_ref_2_3,0.8,"1,5",-1,0.37246131538808475
sample_1_ref_2_3,0.8,"1,6",-1,0.22445529807607623
sample_1_ref_2_3,0.8,"2,3",-1,0.8179222883392846
sample_1_ref_2_3,0.8,"2,4",-1,0.5195252843683217
sample_1_ref_2_3,0.8,"2,5",-1,0.46256173180045895
sample_1_ref_2_3,0.8,"2,6",-1,0.3944183191282861
sample_1_ref_2_3,0.8,"3,4",-1,0.40794410587262264
sample_1_ref_2_3,0.8,"3,5",-1,0.46942444381353104
sample_1_ref_2_3,0.8,"3,6",-1,0.4289325766212235
sample_1_ref_2_3,0.8,"4,5",-1,0.8648031258267261
sample_1_ref_2_3,0.8,"4,6",-1,0.7618610175687444
sample_1_ref_2_3,0.8,"5,6",-1,0.6527708539593
sample_1_ref_2_3,0.9,"1,2",-1,0.13119813358703966
sample_1_ref_2_3,0.9,"1,3",-1,0.12324410995723617
sample_1_ref_2_3,0.9,"1,4",-1,0.218669062997351
sample_1_ref_2_3,0.9,"1,5",-1,0.22129067261069058
sample_1_ref_2_3,0.9,"1,6",-1,0.30827173036528793
sample_1_ref_2_3,0.9,"2,3",-1,0.09258699576375941
sample_1_ref_2_3,0.9,"2,4",-1,0.2953039663269493
sample_1_ref_2_3,0.9,"2,5",-1,0.302039606889145
sample_1_ref_2_3,0.9,"2,6",-1,0.39753488005741694
sample_1_ref_2_3,0.9,"3,4",-1,0.1979601581985187
sample_1_ref_2_3,0.9,"3,5",-1,0.17319429593493113
sample_1_ref_2_3,0.9,"3,6",-1,0.24143276376149855
sample_1_ref_2_3,0.9,"4,5",-1,0.38230322872323075
sample_1_ref_2_3,0.9,"4,6",-1,0.6359865555460359
sample_1_ref_2_3,0.9,"5,6",-1,0.6829899751569625
sample_1_ref_2_3,1.0,"1,2",-1,0.1289049699492778
sample_1_ref_2_3,1.0,"1,3",-1,0.11596523993212199
sample_1_ref_2_3,1.0,"1,4",-1,0.3784794515122725
sample_1_ref_2_3,1.0,"1,5",-1,0.45298295949877365
sample_1_ref_2_3,1.0,"1,6",-1,0.2989884370582592
sample_1_ref_2_3,1.0,"2,3",-1,0.10944518862931756
sample_1_ref_2_3,1.0,"2,4",-1,0.4941350705414457
sample_1_ref_2_3,1.0,"2,5",-1,0.5326588460487824
sample_1_ref_2_3,1.0,"2,6",-1,0.420800115058716
sample_1_ref_2_3,1.0,"3,4",-1,0.5054646041581483
sample_1_ref_2_3,1.0,"3,5",-1,0.4986941738575327
sample_1_ref_2_3,1.0,"3,6",-1,0.33258067048656864
sample_1_ref_2_3,1.0,"4,5",-1,0.3896414334865668
sample_1_ref_2_3,1.0,"4,6",-1,0.7577169201489428
sample_1_ref_2_3,1.0,"5,6",-1,0.7033928124211141
sample_1_ref_2_3,1.1,"1,2",-1,0.19995577071061127
sample_1_ref_2_3,1.1,"1,3",-1,0.11102260779799329
sample_1_ref_2_3,1.1,"1,4",-1,0.1756542179439051
sample_1_ref_2_3,1.1,"1,5",-1,0.13872354476159635
sample_1_ref_2_3,1.1,"1,6",-1,0.3213002317309667
sample_1_ref_2_3,1.1,"2,3",-1,0.13863924270133898
sample_1_ref_2_3,1.1,"2,4",-1,0.3088444572655229
sample_1_ref_2_3,1.1,"2,5",-1,0.3571239217230146
sample_1_ref_2_3,1.1,"2,6",-1,0.5067790454139173
sample_1_ref_2_3,1.1,"3,4",-1,0.3281940892170692
sample_1_ref_2_3,1.1,"3,5",-1,0.29748492677054605
sample_1_ref_2_3,1.1,"3,6",-1,0.3963095441928615
sample_1_ref_2_3,1.1,"4,5",-1,0.4689580572144422
sample_1_ref_2_3,1.1,"4,6",-1,0.7318983135439612
