sample,bin_size,PC_pair,TH,RMSE
sample_1_ref_1_3,0.1,"1,2",-1,0.049948476778373246
sample_1_ref_1_3,0.1,"1,3",-1,0.06563196709473375
sample_1_ref_1_3,0.1,"1,4",-1,0.07013291360560375
sample_1_ref_1_3,0.1,"1,5",-1,0.20170408902896303
sample_1_ref_1_3,0.1,"1,6",-1,0.26331716963438806
sample_1_ref_1_3,0.1,"2,3",-1,0.07853235185997275
sample_1_ref_1_3,0.1,"2,4",-1,0.10890440871028235
sample_1_ref_1_3,0.1,"2,5",-1,0.19141156373127485
sample_1_ref_1_3,0.1,"2,6",-1,0.22175857593531859
sample_1_ref_1_3,0.1,"3,4",-1,0.18633646809921656
sample_1_ref_1_3,0.1,"3,5",-1,0.11747138246932447
sample_1_ref_1_3,0.1,"3,6",-1,0.4910433961567903
sample_1_ref_1_3,0.1,"4,5",-1,0.23328205644094502
sample_1_ref_1_3,0.1,"4,6",-1,0.5610442466548919
sample_1_ref_1_3,0.1,"5,6",-1,0.562187785650389
sample_1_ref_1_3,0.2,"1,2",-1,0.08070444620747182
sample_1_ref_1_3,0.2,"1,3",-1,0.11075719333138835
sample_1_ref_1_3,0.2,"1,4",-1,0.18172897693993703
sample_1_ref_1_3,0.2,"1,5",-1,0.22512727428958068
sample_1_ref_1_3,0.2,"1,6",-1,0.2495915867156133
sample_1_ref_1_3,0.2,"2,3",-1,0.0882548673879448
sample_1_ref_1_3,0.2,"2,4",-1,0.15282645940487846
sample_1_ref_1_3,0.2,"2,5",-1,0.16501350848892252
sample_1_ref_1_3,0.2,"2,6",-1,0.3249945098746492
sample_1_ref_1_3,0.2,"3,4",-1,0.22759431388454893
sample_1_ref_1_3,0.2,"3,5",-1,0.19309341456624932
sample_1_ref_1_3,0.2,"3,6",-1,0.3091256915436612
sample_1_ref_1_3,0.2,"4,5",-1,0.3444935555653794
sample_1_ref_1_3,0.2,"4,6",-1,0.56055055885238
sample_1_ref_1_3,0.2,"5,6",-1,0.6308551471624192
sample_1_ref_1_3,0.3,"1,2",-1,0.13120775396033552
sample_1_ref_1_3,0.3,"1,3",-1,0.09676909498978344
sample_1_ref_1_3,0.3,"1,4",-1,0.35055975671508405
sample_1_ref_1_3,0.3,"1,5",-1,0.2700650408987282
sample_1_ref_1_3,0.3,"1,6",-1,0.2207358982978671
sample_1_ref_1_3,0.3,"2,3",-1,0.09680430183669733
sample_1_ref_1_3,0.3,"2,4",-1,0.4747824453581355
sample_1_ref_1_3,0.3,"2,5",-1,0.2541633407589493
sample_1_ref_1_3,0.3,"2,6",-1,0.2891915102699363
sample_1_ref_1_3,0.3,"3,4",-1,0.617963310964588
sample_1_ref_1_3,0.3,"3,5",-1,0.20085500579678478
sample_1_ref_1_3,0.3,"3,6",-1,0.3558900147263737
sample_1_ref_1_3,0.3,"4,5",-1,0.8187962738935954
sample_1_ref_1_3,0.3,"4,6",-1,0.7077160071461985
sample_1_ref_1_3,0.3,"5,6",-1,0.6154043584220527
sample_1_ref_1_3,0.4,"1,2",-1,0.2774668008559509
sample_1_ref_1_3,0.4,"1,3",-1,0.22715850651687297
