bin_size,TH,PC_pair,mean_RMSE,std_RMSE,count,se
0.3,-3,"1,3",0.25894924231807676,0.1370355704272109,18,0.032299593704282516
0.3,-3,"1,4",0.3789954579507766,0.10066737346315577,18,0.023727527473345385
0.3,-3,"1,5",0.36070801360129917,0.11283436920471229,18,0.026595315871852872
0.3,-3,"1,6",0.3641990255907975,0.0992406494455845,18,0.023391245397443264
0.3,-3,"2,3",0.3522218310340454,0.19587168706495067,18,0.046167399388692
0.3,-3,"2,4",0.5443022220669305,0.1741678451667042,18,0.041051754794008403
0.3,-3,"2,5",0.48184972248808894,0.16837895941625197,18,0.03968730133745542
0.3,-3,"2,6",0.49586973959152214,0.13952388723176484,18,0.032886095599696026
0.3,-3,"3,4",0.580732042958049,0.19941579352397693,18,0.047002753292166834
0.3,-3,"3,5",0.49797019997409425,0.17808662169204262,18,0.041975419279015554
0.3,-3,"3,6",0.5419436834756757,0.11596707370841965,18,0.02733370140452791
0.3,-3,"4,5",0.6765368812246157,0.18052359245550625,18,0.04254981879648172
0.3,-3,"4,6",0.6490386447349497,0.1156522670296908,18,0.027259500758763912
0.3,-3,"5,6",0.69315486435101,0.10055515634248992,18,0.023701077644349366
0.3,-2,"1,2",0.12104773615648212,0.062289817445318606,18,0.014681850771485632
0.3,-2,"1,3",0.14333580555747538,0.10940310370047135,18,0.025786558836486125
0.3,-2,"1,4",0.2213219286956194,0.13828988299287917,18,0.032595238011253025
0.3,-2,"1,5",0.262731572769787,0.12432193377175801,18,0.029302960806744986
0.3,-2,"1,6",0.28556780341824084,0.10010453929574849,18,0.02359486618785966
0.3,-2,"2,3",0.16067964753639283,0.08010860905389343,18,0.01888178023114337
0.3,-2,"2,4",0.2577906429377632,0.1793500150804158,18,0.04227320395642386
0.3,-2,"2,5",0.3687167961752522,0.12475772353699632,18,0.029405677439468886
0.3,-2,"2,6",0.3654459928863065,0.11207908507360982,18,0.026417293694911158
0.3,-2,"3,4",0.32376792542221966,0.16209293772634964,18,0.0382056718162502
0.3,-2,"3,5",0.3917238407783117,0.1804008157993561,18,0.04252088006110332
0.3,-2,"3,6",0.42188023484391035,0.1312680827069994,18,0.030940183811825287
0.3,-2,"4,5",0.5429161127600899,0.18480555812724106,18,0.043559087784245616
0.3,-2,"4,6",0.5746008975441915,0.1603984181612162,18,0.03780626972446382
0.3,-2,"5,6",0.6921607707972,0.1087498004895983,18,0.025632573792959697
0.3,-1,"1,2",0.10660480209208975,0.03306737008468263,18,0.007794053874294756
0.3,-1,"1,3",0.13125429007732564,0.0655193319792052,18,0.015443054647102874
0.3,-1,"1,4",0.20337772486245606,0.08267889401863336,18,0.01948760220719318
0.3,-1,"1,5",0.25455299323513836,0.09558198747882066,18,0.022528890501853922
0.3,-1,"1,6",0.26425233405077275,0.068988277157577,18,0.01626069286683323
0.3,-1,"2,3",0.12093328682794843,0.04854336720241451,18,0.011441781376818649
0.3,-1,"2,4",0.21207810593736953,0.12639028099992788,18,0.029790474923707424
