,sample,time_diff,RMSE
0,sample_1_rmse_in_time,2,0.006284442195618754
1,sample_1_rmse_in_time,4,0.02011021502597993
2,sample_1_rmse_in_time,6,0.060330645077939546
3,sample_1_rmse_in_time,8,0.0333075436367792
4,sample_1_rmse_in_time,2,0.0263946572215986
5,sample_1_rmse_in_time,4,0.003770665317371243
6,sample_1_rmse_in_time,6,0.08546841386041448
7,sample_1_rmse_in_time,2,0.022623991904227456
8,sample_1_rmse_in_time,4,0.049647093345387625
9,sample_1_rmse_in_time,2,0.004399109536933117
